"idhod","hodnota","stapro_kod","vek_cis","vek_kod","vuzemi_cis","vuzemi_kod","rok","tyden","roktyden","casref_od","casref_do","vek_txt","priznak"
"912960610","45","5393","7700","410015610040000","97","19","2021","06","2021-W06","2021-02-08","2021-02-14","15-39","P"
"912960611","472","5393","7700","410040610065000","97","19","2021","06","2021-W06","2021-02-08","2021-02-14","40-64","P"
"912960612","875","5393","7700","410065610075000","97","19","2021","06","2021-W06","2021-02-08","2021-02-14","65-74","P"
"912960613","1049","5393","7700","410075610085000","97","19","2021","06","2021-W06","2021-02-08","2021-02-14","75-84","P"
"912960614","977","5393","7700","410085799999000","97","19","2021","06","2021-W06","2021-02-08","2021-02-14","85 a více","P"
"912963784","3428","5393",,,"97","19","2021","06","2021-W06","2021-02-08","2021-02-14","celkem","P"
"912960699","12","5393","7700","400000610015000","97","19","2021","07","2021-W07","2021-02-15","2021-02-21","0-14","P"
"912960700","40","5393","7700","410015610040000","97","19","2021","07","2021-W07","2021-02-15","2021-02-21","15-39","P"
"912960701","502","5393","7700","410040610065000","97","19","2021","07","2021-W07","2021-02-15","2021-02-21","40-64","P"
"912960702","928","5393","7700","410065610075000","97","19","2021","07","2021-W07","2021-02-15","2021-02-21","65-74","P"
"912960703","1064","5393","7700","410075610085000","97","19","2021","07","2021-W07","2021-02-15","2021-02-21","75-84","P"
"912960704","924","5393","7700","410085799999000","97","19","2021","07","2021-W07","2021-02-15","2021-02-21","85 a více","P"
"912963703","3470","5393",,,"97","19","2021","07","2021-W07","2021-02-15","2021-02-21","celkem","P"
"912960789","6","5393","7700","400000610015000","97","19","2021","08","2021-W08","2021-02-22","2021-02-28","0-14","P"
"912960790","48","5393","7700","410015610040000","97","19","2021","08","2021-W08","2021-02-22","2021-02-28","15-39","P"
"912960791","515","5393","7700","410040610065000","97","19","2021","08","2021-W08","2021-02-22","2021-02-28","40-64","P"
"912960792","918","5393","7700","410065610075000","97","19","2021","08","2021-W08","2021-02-22","2021-02-28","65-74","P"
"912960793","1155","5393","7700","410075610085000","97","19","2021","08","2021-W08","2021-02-22","2021-02-28","75-84","P"
"912960794","970","5393","7700","410085799999000","97","19","2021","08","2021-W08","2021-02-22","2021-02-28","85 a více","P"
"912964163","3612","5393",,,"97","19","2021","08","2021-W08","2021-02-22","2021-02-28","celkem","P"
"912960879","8","5393","7700","400000610015000","97","19","2021","09","2021-W09","2021-03-01","2021-03-07","0-14","P"
"912960880","39","5393","7700","410015610040000","97","19","2021","09","2021-W09","2021-03-01","2021-03-07","15-39","P"
"912960881","554","5393","7700","410040610065000","97","19","2021","09","2021-W09","2021-03-01","2021-03-07","40-64","P"
"912960882","1023","5393","7700","410065610075000","97","19","2021","09","2021-W09","2021-03-01","2021-03-07","65-74","P"
"912960883","1313","5393","7700","410075610085000","97","19","2021","09","2021-W09","2021-03-01","2021-03-07","75-84","P"
"912960884","970","5393","7700","410085799999000","97","19","2021","09","2021-W09","2021-03-01","2021-03-07","85 a více","P"
"912963675","3907","5393",,,"97","19","2021","09","2021-W09","2021-03-01","2021-03-07","celkem","P"
"912960969","5","5393","7700","400000610015000","97","19","2021","10","2021-W10","2021-03-08","2021-03-14","0-14","P"
"912960970","45","5393","7700","410015610040000","97","19","2021","10","2021-W10","2021-03-08","2021-03-14","15-39","P"
"912960971","602","5393","7700","410040610065000","97","19","2021","10","2021-W10","2021-03-08","2021-03-14","40-64","P"
"912960972","1064","5393","7700","410065610075000","97","19","2021","10","2021-W10","2021-03-08","2021-03-14","65-74","P"
"912960973","1297","5393","7700","410075610085000","97","19","2021","10","2021-W10","2021-03-08","2021-03-14","75-84","P"
"912960974","1001","5393","7700","410085799999000","97","19","2021","10","2021-W10","2021-03-08","2021-03-14","85 a více","P"
"912963901","4014","5393",,,"97","19","2021","10","2021-W10","2021-03-08","2021-03-14","celkem","P"
"912961059","4","5393","7700","400000610015000","97","19","2021","11","2021-W11","2021-03-15","2021-03-21","0-14","P"
"912961060","35","5393","7700","410015610040000","97","19","2021","11","2021-W11","2021-03-15","2021-03-21","15-39","P"
"912961061","590","5393","7700","410040610065000","97","19","2021","11","2021-W11","2021-03-15","2021-03-21","40-64","P"
"912961062","1047","5393","7700","410065610075000","97","19","2021","11","2021-W11","2021-03-15","2021-03-21","65-74","P"
"912961063","1213","5393","7700","410075610085000","97","19","2021","11","2021-W11","2021-03-15","2021-03-21","75-84","P"
"912961064","932","5393","7700","410085799999000","97","19","2021","11","2021-W11","2021-03-15","2021-03-21","85 a více","P"
"912963863","3821","5393",,,"97","19","2021","11","2021-W11","2021-03-15","2021-03-21","celkem","P"
"912961149","4","5393","7700","400000610015000","97","19","2021","12","2021-W12","2021-03-22","2021-03-28","0-14","P"
"912961150","40","5393","7700","410015610040000","97","19","2021","12","2021-W12","2021-03-22","2021-03-28","15-39","P"
"912961151","546","5393","7700","410040610065000","97","19","2021","12","2021-W12","2021-03-22","2021-03-28","40-64","P"
"912961152","962","5393","7700","410065610075000","97","19","2021","12","2021-W12","2021-03-22","2021-03-28","65-74","P"
"912961153","1126","5393","7700","410075610085000","97","19","2021","12","2021-W12","2021-03-22","2021-03-28","75-84","P"
"912961154","773","5393","7700","410085799999000","97","19","2021","12","2021-W12","2021-03-22","2021-03-28","85 a více","P"
"912963653","3451","5393",,,"97","19","2021","12","2021-W12","2021-03-22","2021-03-28","celkem","P"
"912961239","2","5393","7700","400000610015000","97","19","2021","13","2021-W13","2021-03-29","2021-04-04","0-14","P"
"912961240","44","5393","7700","410015610040000","97","19","2021","13","2021-W13","2021-03-29","2021-04-04","15-39","P"
"912961241","524","5393","7700","410040610065000","97","19","2021","13","2021-W13","2021-03-29","2021-04-04","40-64","P"
"912961242","941","5393","7700","410065610075000","97","19","2021","13","2021-W13","2021-03-29","2021-04-04","65-74","P"
"912961243","1060","5393","7700","410075610085000","97","19","2021","13","2021-W13","2021-03-29","2021-04-04","75-84","P"
"912961244","810","5393","7700","410085799999000","97","19","2021","13","2021-W13","2021-03-29","2021-04-04","85 a více","P"
"912964092","3381","5393",,,"97","19","2021","13","2021-W13","2021-03-29","2021-04-04","celkem","P"
"912961329","9","5393","7700","400000610015000","97","19","2021","14","2021-W14","2021-04-05","2021-04-11","0-14","P"
"912961330","33","5393","7700","410015610040000","97","19","2021","14","2021-W14","2021-04-05","2021-04-11","15-39","P"
"912961331","480","5393","7700","410040610065000","97","19","2021","14","2021-W14","2021-04-05","2021-04-11","40-64","P"
"912961332","823","5393","7700","410065610075000","97","19","2021","14","2021-W14","2021-04-05","2021-04-11","65-74","P"
"912961333","898","5393","7700","410075610085000","97","19","2021","14","2021-W14","2021-04-05","2021-04-11","75-84","P"
"912961334","695","5393","7700","410085799999000","97","19","2021","14","2021-W14","2021-04-05","2021-04-11","85 a více","P"
"912964049","2938","5393",,,"97","19","2021","14","2021-W14","2021-04-05","2021-04-11","celkem","P"
"912961419","7","5393","7700","400000610015000","97","19","2021","15","2021-W15","2021-04-12","2021-04-18","0-14","P"
"912961420","29","5393","7700","410015610040000","97","19","2021","15","2021-W15","2021-04-12","2021-04-18","15-39","P"
"912961421","437","5393","7700","410040610065000","97","19","2021","15","2021-W15","2021-04-12","2021-04-18","40-64","P"
"912961422","713","5393","7700","410065610075000","97","19","2021","15","2021-W15","2021-04-12","2021-04-18","65-74","P"
"912961423","793","5393","7700","410075610085000","97","19","2021","15","2021-W15","2021-04-12","2021-04-18","75-84","P"
"912961424","648","5393","7700","410085799999000","97","19","2021","15","2021-W15","2021-04-12","2021-04-18","85 a více","P"
"912963962","2627","5393",,,"97","19","2021","15","2021-W15","2021-04-12","2021-04-18","celkem","P"
"912961509","8","5393","7700","400000610015000","97","19","2021","16","2021-W16","2021-04-19","2021-04-25","0-14","P"
"912961510","38","5393","7700","410015610040000","97","19","2021","16","2021-W16","2021-04-19","2021-04-25","15-39","P"
"912961511","415","5393","7700","410040610065000","97","19","2021","16","2021-W16","2021-04-19","2021-04-25","40-64","P"
"912961512","622","5393","7700","410065610075000","97","19","2021","16","2021-W16","2021-04-19","2021-04-25","65-74","P"
"912961513","785","5393","7700","410075610085000","97","19","2021","16","2021-W16","2021-04-19","2021-04-25","75-84","P"
"912961514","634","5393","7700","410085799999000","97","19","2021","16","2021-W16","2021-04-19","2021-04-25","85 a více","P"
"912963666","2502","5393",,,"97","19","2021","16","2021-W16","2021-04-19","2021-04-25","celkem","P"
"912961599","10","5393","7700","400000610015000","97","19","2021","17","2021-W17","2021-04-26","2021-05-02","0-14","P"
"912961600","35","5393","7700","410015610040000","97","19","2021","17","2021-W17","2021-04-26","2021-05-02","15-39","P"
"912961601","407","5393","7700","410040610065000","97","19","2021","17","2021-W17","2021-04-26","2021-05-02","40-64","P"
"912961602","637","5393","7700","410065610075000","97","19","2021","17","2021-W17","2021-04-26","2021-05-02","65-74","P"
"912961603","757","5393","7700","410075610085000","97","19","2021","17","2021-W17","2021-04-26","2021-05-02","75-84","P"
"912961604","625","5393","7700","410085799999000","97","19","2021","17","2021-W17","2021-04-26","2021-05-02","85 a více","P"
"912963593","2471","5393",,,"97","19","2021","17","2021-W17","2021-04-26","2021-05-02","celkem","P"
"912961689","10","5393","7700","400000610015000","97","19","2021","18","2021-W18","2021-05-03","2021-05-09","0-14","P"
"912961690","32","5393","7700","410015610040000","97","19","2021","18","2021-W18","2021-05-03","2021-05-09","15-39","P"
"912961691","369","5393","7700","410040610065000","97","19","2021","18","2021-W18","2021-05-03","2021-05-09","40-64","P"
"912961692","617","5393","7700","410065610075000","97","19","2021","18","2021-W18","2021-05-03","2021-05-09","65-74","P"
"912961693","656","5393","7700","410075610085000","97","19","2021","18","2021-W18","2021-05-03","2021-05-09","75-84","P"
"912961694","605","5393","7700","410085799999000","97","19","2021","18","2021-W18","2021-05-03","2021-05-09","85 a více","P"
"912963605","2289","5393",,,"97","19","2021","18","2021-W18","2021-05-03","2021-05-09","celkem","P"
"912961779","9","5393","7700","400000610015000","97","19","2021","19","2021-W19","2021-05-10","2021-05-16","0-14","P"
"912961780","39","5393","7700","410015610040000","97","19","2021","19","2021-W19","2021-05-10","2021-05-16","15-39","P"
"912961781","344","5393","7700","410040610065000","97","19","2021","19","2021-W19","2021-05-10","2021-05-16","40-64","P"
"912961782","590","5393","7700","410065610075000","97","19","2021","19","2021-W19","2021-05-10","2021-05-16","65-74","P"
"912961783","660","5393","7700","410075610085000","97","19","2021","19","2021-W19","2021-05-10","2021-05-16","75-84","P"
"912961784","601","5393","7700","410085799999000","97","19","2021","19","2021-W19","2021-05-10","2021-05-16","85 a více","P"
"912963720","2243","5393",,,"97","19","2021","19","2021-W19","2021-05-10","2021-05-16","celkem","P"
"912961869","3","5393","7700","400000610015000","97","19","2021","20","2021-W20","2021-05-17","2021-05-23","0-14","P"
"912961870","26","5393","7700","410015610040000","97","19","2021","20","2021-W20","2021-05-17","2021-05-23","15-39","P"
"912961871","329","5393","7700","410040610065000","97","19","2021","20","2021-W20","2021-05-17","2021-05-23","40-64","P"
"912961872","494","5393","7700","410065610075000","97","19","2021","20","2021-W20","2021-05-17","2021-05-23","65-74","P"
"912961873","606","5393","7700","410075610085000","97","19","2021","20","2021-W20","2021-05-17","2021-05-23","75-84","P"
"912961874","582","5393","7700","410085799999000","97","19","2021","20","2021-W20","2021-05-17","2021-05-23","85 a více","P"
"912964115","2040","5393",,,"97","19","2021","20","2021-W20","2021-05-17","2021-05-23","celkem","P"
"912961959","7","5393","7700","400000610015000","97","19","2021","21","2021-W21","2021-05-24","2021-05-30","0-14","P"
"912961960","23","5393","7700","410015610040000","97","19","2021","21","2021-W21","2021-05-24","2021-05-30","15-39","P"
"912961961","289","5393","7700","410040610065000","97","19","2021","21","2021-W21","2021-05-24","2021-05-30","40-64","P"
"912961962","468","5393","7700","410065610075000","97","19","2021","21","2021-W21","2021-05-24","2021-05-30","65-74","P"
"912961963","590","5393","7700","410075610085000","97","19","2021","21","2021-W21","2021-05-24","2021-05-30","75-84","P"
"912961964","571","5393","7700","410085799999000","97","19","2021","21","2021-W21","2021-05-24","2021-05-30","85 a více","P"
"912963845","1948","5393",,,"97","19","2021","21","2021-W21","2021-05-24","2021-05-30","celkem","P"
"912962049","7","5393","7700","400000610015000","97","19","2021","22","2021-W22","2021-05-31","2021-06-06","0-14","P"
"912962050","29","5393","7700","410015610040000","97","19","2021","22","2021-W22","2021-05-31","2021-06-06","15-39","P"
"912962051","298","5393","7700","410040610065000","97","19","2021","22","2021-W22","2021-05-31","2021-06-06","40-64","P"
"912962052","546","5393","7700","410065610075000","97","19","2021","22","2021-W22","2021-05-31","2021-06-06","65-74","P"
"912962053","593","5393","7700","410075610085000","97","19","2021","22","2021-W22","2021-05-31","2021-06-06","75-84","P"
"912962054","565","5393","7700","410085799999000","97","19","2021","22","2021-W22","2021-05-31","2021-06-06","85 a více","P"
"912964150","2038","5393",,,"97","19","2021","22","2021-W22","2021-05-31","2021-06-06","celkem","P"
"912962139","7","5393","7700","400000610015000","97","19","2021","23","2021-W23","2021-06-07","2021-06-13","0-14","P"
"912962140","40","5393","7700","410015610040000","97","19","2021","23","2021-W23","2021-06-07","2021-06-13","15-39","P"
"912962141","283","5393","7700","410040610065000","97","19","2021","23","2021-W23","2021-06-07","2021-06-13","40-64","P"
"912962142","487","5393","7700","410065610075000","97","19","2021","23","2021-W23","2021-06-07","2021-06-13","65-74","P"
"912962143","589","5393","7700","410075610085000","97","19","2021","23","2021-W23","2021-06-07","2021-06-13","75-84","P"
"912962144","544","5393","7700","410085799999000","97","19","2021","23","2021-W23","2021-06-07","2021-06-13","85 a více","P"
